Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
507.22,503.85,519.7,523.22,434.24,418.3,510.69,488.56,483.38,414.48,554.54,486.41,523.78,518.14,613.25,572.41,346.16,344.91,534.35,521.1,477.32,520.34,424.71,422.68,367.15,381.36,465.65,449.48,451.58,441.37,551.37,472.46,579.81,568.84,587.53,586.33,575.18,547.47,528.69,544.61,380.22,408.5,417.3,434.5,503.21,530.09,465.0,485.6,546.72,521.57,459.47,441.92,492.15,471.18,509.64,480.96,486.68,487.1,461.2,481.19,324.81,242.74,491.58,484.73,489.43,523.74,471.67,441.7,446.09,449.06,579.99,473.18,608.93,594.42,556.84,562.4,526.65,542.08,582.55,557.27,539.89,516.95,481.06,451.13,480.45,507.03,274.99,344.93,361.36,416.38,439.22,440.09,504.0,485.6,632.82,597.65,597.24,560.91,564.77,530.31,471.4,504.94,535.96,552.57,618.48,612.88,436.63,405.74,663.81,579.2,577.38,625.08,650.02,643.07,613.39,636.98,707.79,706.64,624.16,582.64,655.06,709.47,631.26,636.48,627.78,628.04,645.76,649.76,698.0,733,600.05,550.63,668.74,604.69,567.49,578.71,613.28,636.36,627.79,631.94,652.93,647.26,649.03,657.85,650.63,635.93,552.49,576.71,579.44,573.41,603.67,608.32,502.09,481.2,521.4,532.33,522.94,536.48,481.55,490.45,651.65,670.29,605.2,604.2,632.89,594.0
511.32,506.91,525.01,529.37,439.43,423.99,513.49,490.64,487.88,418.59,558.24,489.11,524.97,519.34,615.97,575.93,343.4,342.88,539.03,528.05,477.95,522.9,426.68,423.06,368.94,380.41,465.11,449.98,452.15,441.65,554.61,478.44,583.71,570.27,588.51,587.88,575.16,547.36,528.73,543.05,382.16,410.41,410.41,431.38,507.22,532.43,467.13,487.51,551.39,526.97,462.0,443.06,494.15,471.44,510.89,482.71,488.56,488.83,465.29,485.03,327.64,246.05,495.1,488.47,492.73,526.1,472.93,441.74,449.95,452.83,584.81,479.08,610.44,594.23,558.35,563.43,525.4,541.51,582.45,557.01,539.92,516.02,481.3,450.4,482.21,506.26,274.74,348.59,361.61,416.4,441.39,441.35,504.41,487.25,627.02,596.53,599.1,562.49,565.57,531.65,471.8,507.13,537.57,553.42,616.28,609.56,440.9,411.6,661.52,592.75,585.54,625.44,650.88,641.5,611.39,633.05,696.89,710.2,616.84,583.11,651.67,709.13,629.28,633.71,629.49,631.32,652.75,659.49,696.5,731,620.26,580.38,668.69,617.83,569.23,577.52,617.83,633.93,632.91,626.79,665.79,646.35,663.71,668.41,652.78,638.11,551.17,572.89,580.3,572.35,604.44,607.87,499.99,482.37,524.0,532.78,528.75,539.85,486.32,493.18,656.4,677.19,607.0,609.8,633.5,599.5
508.15,502.9,519.61,523.31,434.7,418.22,509.79,487.03,484.08,413.5,554.6,485.29,522.88,517.31,611.95,574.06,337.9,345.67,533.43,521.97,477.41,520.08,424.57,422.5,367.59,382.72,463.57,448.5,452.7,443.5,547.77,473.43,579.28,567.31,587.08,587.03,576.24,548.63,529.21,543.11,380.59,411.48,413.57,432.11,510.09,534.19,469.48,488.18,553.47,528.42,464.39,444.97,495.95,473.19,513.76,488.53,488.04,488.23,462.09,481.17,326.15,245.19,493.12,485.93,492.56,525.76,470.62,439.84,450.38,453.69,582.17,480.57,606.25,590.8,556.02,560.78,522.94,540.03,580.87,556.96,538.81,515.32,483.27,449.98,481.97,506.35,281.1,345.01,361.58,417.82,442.87,443.73,504.25,487.16,631.17,591.77,599.86,561.82,567.37,533.1,471.81,505.9,537.17,552.89,617.18,613.13,443.24,405.82,664.79,587.87,581.66,624.76,651.42,641.59,610.55,631.62,681.16,688.84,612.92,577.36,644.79,694.94,623.46,625.68,624.46,626.6,649.8,653.63,693.5,737,611.91,568.67,662.45,610.31,566.47,576.58,614.94,634.64,633.35,623.15,657.47,638.03,654.6,659.29,648.93,633.26,547.72,570.35,577.46,569.27,602.19,605.31,492.92,484.06,535.2,546.22,529.88,544.27,487.04,499.38,653.47,669.12,601.4,605.2,619.0,591.17
512.03,506.82,523.45,526.39,437.82,421.37,512.15,488.39,486.91,417.15,554.1,484.16,523.76,517.14,618.92,579.48,338.8,339.66,535.94,522.14,474.62,516.9,421.23,416.28,363.4,378.59,467.33,448.39,448.9,438.02,551.79,470.88,578.49,567.11,587.62,586.64,574.64,546.66,525.59,542.0,377.9,406.04,415.59,432.63,508.72,532.92,469.03,487.76,551.43,527.98,465.11,446.06,495.9,473.45,511.18,484.42,486.11,486.13,463.31,484.16,328.75,247.76,495.36,490.67,493.16,527.47,471.73,442.32,450.99,453.8,581.68,477.36,609.75,594.58,555.4,560.21,523.28,539.29,578.29,555.11,538.4,513.52,478.98,447.44,481.7,505.3,274.9,347.4,358.91,413.98,444.05,443.8,502.34,485.45,633.72,599.28,595.81,556.95,567.3,532.14,472.7,503.97,537.65,552.36,617.29,609.93,442.83,417.02,662.23,586.32,579.9,623.3,648.19,637.74,608.9,630.43,702.74,700.08,622.68,580.64,652.42,701.94,629.45,633.91,628.34,626.43,644.33,649.27,693.5,733,602.08,559.3,663.52,607.75,565.05,576.58,612.67,632.86,631.97,629.36,657.6,644.02,651.83,653.91,655.3,635.74,546.56,569.7,576.11,569.96,601.81,606.17,494.23,474.84,510.5,518.89,516.44,525.85,475.89,482.47,644.3,664.69,604.4,604.0,626.61,597.33
509.26,503.75,522.76,526.82,437.49,421.51,511.53,489.03,486.41,416.17,558.76,488.34,524.48,518.17,613.85,575.02,335.14,344.92,537.03,526.87,480.49,523.84,426.68,423.59,366.07,381.91,463.49,450.38,453.28,444.99,551.18,477.32,583.96,569.79,585.94,586.56,573.46,547.5,532.21,544.82,383.39,415.46,408.78,431.98,509.87,533.52,468.63,487.99,552.38,528.19,464.12,444.13,495.04,471.71,510.89,485.9,486.78,487.3,462.27,482.62,326.03,246.7,493.48,486.37,492.25,524.02,470.75,441.07,450.64,456.03,582.46,481.71,607.21,590.33,557.99,562.48,521.61,540.3,581.49,557.95,539.39,515.89,485.21,451.71,484.21,505.33,277.85,347.35,363.13,418.29,441.41,441.95,503.38,488.67,629.88,593.34,596.63,560.46,565.75,531.11,470.83,505.89,535.1,550.54,612.98,608.36,447.48,407.93,655.13,590.18,578.41,624.51,651.35,640.82,606.46,629.94,669.84,692.4,603.56,580.68,642.24,702.44,620.4,621.1,624.45,628.08,653.08,662.31,695.0,743,629.32,590.83,665.24,623.42,568.6,576.79,618.67,633.79,636.47,617.12,669.46,639.78,666.97,677.38,647.89,635.41,553.91,576.85,580.26,572.49,605.93,608.18,493.48,490.24,548.5,559.56,537.31,551.79,493.34,502.6,662.21,680.76,608.2,608.8,623.0,603.33
507.59,502.45,519.59,522.61,434.86,418.25,511.75,488.51,485.4,415.42,556.8,487.65,524.22,518.94,613.22,574.42,341.08,344.34,533.32,521.37,478.1,521.97,425.62,423.39,366.45,381.63,466.02,450.75,451.76,443.83,552.32,474.91,581.61,569.86,586.83,586.03,576.31,550.25,532.07,546.39,380.94,411.44,417.78,436.52,509.18,532.77,471.74,488.17,552.19,526.22,464.32,442.73,495.23,470.96,513.55,484.73,487.14,485.59,461.29,481.67,325.47,245.45,492.59,486.24,491.91,523.52,472.68,443.13,451.2,455.52,580.02,480.08,609.98,594.25,555.48,562.31,522.81,540.49,581.72,559.81,542.19,518.75,484.18,450.94,482.97,507.32,280.01,345.64,359.82,415.76,443.13,440.4,502.92,485.84,637.41,596.29,599.54,560.14,566.01,531.41,472.65,505.51,536.34,552.37,615.54,610.91,440.9,415.4,663.6,590.28,580.35,625.27,647.72,639.36,612.4,632.39,691.21,694.96,622.72,582.5,649.01,703.03,628.21,631.51,626.26,626.66,648.41,650.33,697.0,739,605.35,559.53,663.79,608.22,568.12,578.33,616.5,633.57,634.29,625.21,654.9,637.42,650.14,656.68,650.37,635.19,553.83,578.31,580.78,573.91,604.02,606.68,496.26,482.32,524.3,533.33,525.5,536.15,482.91,492.93,646.4,661.72,601.4,600.0,620.39,590.33
520.08,518.67,535.58,543.45,445.63,432.11,515.3,496.32,488.16,423.18,557.3,490.29,527.99,522.62,638.65,597.43,343.6,342.76,552.4,541.3,480.52,524.2,422.17,418.31,364.21,375.45,465.04,447.77,455.16,443.38,549.37,474.61,585.34,574.55,592.47,594.59,579.93,555.81,538.37,553.07,389.35,418.33,424.27,443.48,510.84,534.53,472.6,491.0,553.71,531.65,464.92,447.42,496.31,476.06,515.41,491.67,496.05,496.17,471.72,495.63,329.92,251.13,500.35,493.7,495.87,528.61,478.63,447.49,456.37,459.73,608.14,496.14,618.26,598.99,564.32,568.91,534.94,551.1,588.2,560.37,545.92,524.78,491.29,460.65,486.82,512.99,283.32,353.96,368.59,425.43,450.09,451.44,512.4,492.74,645.57,614.0,606.39,568.73,577.01,539.81,480.05,514.73,541.72,559.6,627.39,623.14,439.84,417.1,683.69,613.21,596.91,635.53,661.07,648.92,620.93,651.54,727.53,728.4,639.84,592.64,669.88,731.86,649.21,656.67,643.54,647.3,675.37,682.37,719.0,754,638.21,595.69,690.26,635.92,579.21,590.9,628.61,650.21,644.41,644.91,679.92,666.81,675.37,677.32,669.56,654.7,554.02,580.73,586.0,578.67,611.7,615.71,501.23,478.11,538.6,554.0,539.03,555.85,497.85,502.75,670.6,695.97,621.2,621.6,655.0,617.33
513.99,511.79,526.6,534.5,441.3,428.88,514.35,495.67,488.98,422.83,558.44,490.96,528.36,522.76,622.8,584.86,335.62,339.09,542.23,533.52,477.44,522.02,420.53,415.84,362.72,373.12,459.89,446.37,455.77,442.59,547.97,476.76,587.5,575.16,590.64,592.1,581.12,556.38,536.11,549.98,391.06,418.79,416.97,437.45,511.57,536.05,472.38,491.15,553.82,532.74,463.89,446.5,495.79,474.83,515.79,489.77,495.71,496.19,467.23,489.77,326.55,248.22,495.96,489.67,494.55,527.67,476.87,446.62,456.01,461.12,597.65,492.74,613.15,594.59,564.87,569.16,531.04,548.56,587.27,562.82,543.76,523.35,490.48,458.0,485.77,512.07,280.61,354.12,366.55,423.59,450.31,451.74,510.36,491.2,642.66,611.93,605.87,568.1,575.39,539.07,479.38,512.76,541.7,558.63,623.56,619.86,440.05,418.43,675.15,618.55,596.91,630.48,657.86,648.43,617.48,648.96,715.11,721.04,631.84,594.25,664.07,724.58,643.62,650.56,640.16,646.47,678.63,688.86,713.5,758,646.75,608.9,688.74,643.28,578.23,587.06,627.39,646.43,645.0,641.79,680.27,660.43,679.91,678.91,663.89,652.7,553.92,579.15,581.75,573.91,607.47,611.38,488.8,473.84,548.2,560.11,547.16,561.85,498.43,504.98,676.54,696.6,622.0,626.0,645.72,616.67
508.84,506.75,521.17,527.14,437.66,422.95,511.36,491.45,484.18,418.64,553.63,487.01,526.42,520.79,616.43,577.58,340.26,340.66,536.49,524.9,474.36,516.97,418.63,414.65,363.02,373.45,461.28,445.5,455.0,441.86,544.99,471.21,583.69,573.46,590.05,590.52,582.68,557.73,535.3,549.81,387.98,416.04,424.15,441.29,511.88,536.42,472.24,491.43,553.7,532.2,464.4,447.49,496.2,476.15,516.08,490.36,493.72,493.95,463.65,485.34,325.69,247.63,493.39,487.42,491.81,525.48,476.43,446.19,454.82,459.52,589.07,482.53,614.18,596.25,562.51,567.38,531.24,547.66,585.18,561.68,541.29,521.17,485.13,454.98,483.28,510.87,280.1,350.18,364.01,421.52,449.54,451.02,509.23,491.46,640.49,609.37,605.94,569.23,576.15,539.07,478.65,513.23,540.66,557.63,621.34,616.31,440.38,417.55,675.42,608.64,596.22,628.63,655.4,647.34,615.41,641.53,712.58,712.64,634.16,591.68,665.24,721.62,642.66,648.52,637.74,641.61,672.08,680.49,719.0,753,633.21,592.28,681.71,630.64,577.4,586.96,622.78,645.93,641.03,643.0,672.26,660.06,668.86,672.26,661.59,649.11,549.68,576.37,579.35,573.88,605.97,610.26,493.8,473.24,539.0,554.89,538.16,555.18,495.7,504.43,665.88,688.31,613.6,614.4,648.83,615.83
512.29,510.26,525.29,530.72,440.66,425.9,512.87,492.8,487.53,420.64,555.81,487.91,526.44,520.45,621.82,583.98,338.86,336.9,539.82,527.84,473.04,516.63,418.67,412.67,362.67,372.07,462.83,446.1,454.08,440.33,548.26,471.02,584.89,573.25,591.95,591.8,579.36,553.81,533.06,547.98,387.19,413.98,422.24,439.99,508.95,533.99,472.3,490.35,549.76,530.02,463.27,446.89,494.89,474.21,515.11,489.12,494.06,493.79,466.16,487.95,326.56,249.36,495.57,489.68,493.78,526.87,475.57,446.45,455.29,460.1,591.11,486.62,613.17,596.41,562.19,566.92,529.48,546.55,582.63,558.13,541.43,520.66,485.21,453.39,482.81,509.16,277.55,351.53,363.24,420.26,448.99,450.24,508.74,489.62,641.69,607.5,604.26,565.93,572.97,537.62,479.81,512.65,541.61,558.81,621.82,617.37,439.29,416.93,674.08,616.43,594.35,626.01,652.25,644.84,613.3,641.18,710.32,712.52,626.68,587.39,663.8,720.56,640.77,647.75,637.38,642.26,671.1,680.75,720.0,756,635.83,599.04,681.52,636.22,576.42,585.67,624.5,643.71,641.47,639.15,672.59,654.27,672.54,675.21,660.22,648.04,550.91,576.4,579.2,574.06,607.81,612.43,491.12,467.83,530.3,539.78,534.09,547.7,490.77,495.9,661.14,684.28,620.4,621.4,646.89,613.17
507.93,505.15,520.67,527.51,438.41,424.85,510.02,491.05,484.72,417.17,553.92,488.45,526.19,521.17,612.12,574.98,332.08,336.98,535.9,526.21,474.0,517.4,418.49,413.28,362.96,372.51,459.77,445.42,455.33,441.92,543.23,473.14,586.02,573.43,588.08,588.97,575.64,551.84,534.63,549.44,389.12,418.16,416.71,434.21,508.27,532.85,469.73,489.76,551.18,528.06,463.32,446.56,494.26,473.72,515.75,487.21,492.94,493.62,462.47,484.41,326.63,249.15,492.53,486.23,491.83,524.52,472.09,444.21,452.67,456.8,588.83,482.11,613.99,595.16,561.11,566.16,526.6,544.49,585.9,563.55,542.18,521.14,487.56,455.99,483.4,509.46,282.76,349.93,363.9,421.74,449.94,451.17,508.48,491.99,642.54,609.22,605.19,569.35,572.74,536.81,478.68,513.4,540.99,557.91,619.97,619.19,443.32,414.29,679.29,609.75,593.74,624.87,653.81,648.55,615.03,642.07,700.32,711.68,622.28,589.5,657.88,720.05,637.21,641.4,636.13,640.34,670.75,680.2,712.5,757,639.91,599.42,682.24,635.69,577.05,585.56,623.94,642.86,642.85,637.27,677.38,657.43,676.11,677.94,660.81,649.3,549.88,574.22,580.02,571.13,605.64,611.49,483.62,471.66,542.5,559.0,541.53,557.61,497.21,507.2,666.32,684.17,613.4,615.4,636.72,611.67
506.55,504.73,518.56,524.58,436.47,421.9,508.89,489.78,482.51,415.94,551.45,484.5,524.88,519.59,612.83,574.7,339.78,338.31,532.42,521.04,471.65,513.63,416.18,411.5,361.14,370.3,461.51,444.64,452.03,437.36,543.88,467.4,582.8,570.92,587.56,587.97,575.56,551.04,533.17,547.85,385.48,412.87,420.57,437.06,506.04,531.34,470.06,488.63,548.02,526.61,461.8,446.86,493.07,473.67,511.96,484.51,490.87,491.92,462.15,484.39,326.71,249.39,492.31,486.55,491.4,525.74,472.29,443.97,451.98,456.24,586.0,481.03,612.44,594.11,559.88,565.11,528.39,543.83,578.05,556.3,539.36,518.91,482.57,451.95,480.9,507.99,277.22,350.15,362.41,419.78,447.38,448.1,506.25,488.59,641.07,610.82,602.9,566.3,570.84,534.51,478.3,510.69,539.73,557.25,621.59,617.06,444.49,421.23,678.79,610.4,591.31,622.57,650.17,641.81,613.05,641.81,702.16,707.84,622.64,587.96,659.01,715.73,638.6,643.13,635.84,640.28,666.1,674.78,715.0,752,634.26,595.77,680.1,632.83,575.65,584.1,621.94,641.86,639.85,636.94,672.59,656.06,670.86,675.09,658.7,645.81,550.57,575.12,576.19,570.17,604.06,608.91,490.6,468.71,525.5,539.44,532.75,545.7,492.28,496.23,663.0,685.33,617.6,618.6,648.67,615.83
506.88,505.65,520.2,526.92,437.6,424.8,509.31,491.0,484.04,417.01,554.05,487.19,525.9,520.54,613.47,575.35,333.9,336.28,535.78,525.73,472.21,515.54,416.07,411.8,360.34,369.7,459.15,444.6,453.17,439.78,544.15,470.97,585.36,572.81,588.82,589.47,575.29,549.87,531.93,547.89,386.94,416.67,414.82,432.29,506.7,532.19,469.2,488.41,548.91,526.34,460.4,445.02,492.24,472.59,512.81,485.84,493.35,492.78,461.7,484.48,324.34,247.23,491.39,486.01,491.45,525.4,470.79,444.03,450.65,455.35,589.23,483.65,612.88,594.55,560.36,565.97,525.92,543.43,583.94,560.18,540.87,520.99,485.32,453.51,481.48,508.31,279.8,348.31,363.33,419.84,446.88,448.55,507.12,488.74,641.14,609.61,602.4,564.97,569.9,533.1,477.63,510.94,539.85,556.78,619.92,616.02,441.31,412.67,677.17,613.11,587.94,623.33,651.2,645.56,612.93,640.47,704.79,709.44,628.44,588.61,656.48,713.9,637.56,642.08,634.89,640.75,666.47,674.76,708.0,754,633.21,590.39,678.86,629.0,575.14,583.85,623.28,643.57,640.06,636.97,672.49,651.97,669.8,672.59,657.15,648.33,552.42,576.39,579.55,572.45,606.89,612.28,483.77,468.89,543.9,554.33,539.78,551.15,493.85,500.1,665.46,682.83,616.0,625.2,641.44,612.83
506.18,505.91,517.75,524.29,435.29,421.58,507.14,489.47,481.35,415.45,552.32,485.39,524.41,518.24,612.81,572.87,337.41,337.81,532.21,520.55,470.69,513.53,416.16,411.29,362.37,371.2,458.84,443.06,454.29,439.56,542.15,468.96,583.16,571.29,588.33,588.89,576.44,550.31,532.29,547.56,386.32,413.35,418.89,434.38,506.75,532.06,468.09,488.2,548.82,524.94,461.1,446.13,492.61,473.87,512.45,482.74,490.84,491.15,461.45,484.6,326.15,248.3,491.77,486.38,489.8,524.83,471.53,444.28,451.3,454.54,587.26,476.27,612.35,594.31,558.92,563.79,525.02,542.14,585.89,562.85,541.99,521.0,484.16,454.61,481.05,508.92,278.5,346.65,361.49,418.66,446.3,446.45,505.39,488.28,637.75,609.57,602.28,567.43,571.55,534.13,477.48,509.78,538.94,555.53,621.13,618.03,437.99,415.61,669.96,600.32,587.59,623.79,648.95,643.56,614.44,642.29,705.42,707.04,632.12,590.36,655.33,712.06,636.5,642.64,632.28,637.15,661.86,670.94,710.5,751,622.68,578.78,675.02,621.42,573.19,584.58,620.17,642.36,637.85,636.88,668.29,655.89,661.86,669.91,656.44,645.59,548.32,575.61,576.33,570.51,603.54,609.56,488.21,469.63,533.3,549.0,534.03,548.97,491.64,499.43,660.37,678.12,612.2,615.0,644.89,610.0
505.86,504.94,519.38,525.14,436.77,422.43,508.76,490.47,483.35,416.78,552.74,485.99,525.94,520.45,613.42,573.02,340.29,337.56,532.99,520.85,469.9,513.19,416.47,410.64,361.33,370.29,460.51,444.03,452.79,438.44,544.24,469.62,584.12,572.34,587.55,587.96,576.85,552.04,531.3,546.57,383.94,412.19,418.88,435.79,505.37,531.57,469.59,488.29,547.2,525.59,460.01,445.58,492.26,473.14,511.37,483.36,490.88,491.9,462.14,484.41,325.89,248.16,491.53,486.41,490.66,525.13,471.97,443.67,451.39,455.36,584.9,476.34,612.03,595.05,559.44,565.15,526.81,542.88,579.86,557.56,540.32,519.77,482.51,452.55,481.14,508.22,276.7,349.88,362.09,418.68,445.45,445.88,505.61,488.13,637.86,606.48,601.63,565.05,568.92,531.72,477.17,509.67,539.85,556.42,620.5,616.12,444.34,417.92,673.27,603.89,589.34,621.7,649.23,641.27,611.25,637.68,704.74,708.92,625.04,587.11,656.24,714.19,637.26,642.78,634.95,640.03,663.04,671.88,712.0,749,630.32,588.33,678.79,628.14,574.21,583.94,621.22,641.14,638.15,637.15,672.29,658.64,669.14,675.59,659.7,647.93,550.29,575.56,576.66,571.24,605.13,610.0,492.33,469.8,524.1,538.11,529.09,542.88,487.62,494.13,660.88,684.57,619.2,621.6,643.72,613.83
507.33,505.88,520.83,528.02,437.69,424.93,508.89,491.47,484.25,417.44,554.09,486.65,526.11,519.66,614.76,575.8,333.49,336.86,536.99,526.97,472.35,517.05,417.55,412.81,362.52,370.46,458.54,444.12,455.57,440.89,542.91,471.41,584.85,571.62,587.71,588.97,574.23,549.15,533.7,547.05,390.31,419.06,415.13,431.06,505.88,531.08,468.89,488.36,549.22,523.39,460.64,445.16,492.24,473.23,512.01,484.55,493.1,492.85,462.9,485.73,326.17,248.5,491.69,485.55,491.45,524.76,471.96,443.19,450.82,454.43,589.59,483.01,612.35,593.17,559.91,564.47,523.78,541.59,585.9,561.36,541.32,519.86,487.68,454.66,482.9,508.76,281.71,348.79,363.17,420.8,445.69,447.03,506.08,488.99,644.72,610.24,603.51,567.2,569.09,532.05,476.49,510.75,538.49,556.18,618.46,616.3,441.72,413.42,679.81,609.24,584.07,620.42,649.55,644.62,612.1,641.13,691.37,702.48,623.6,586.89,648.67,710.33,630.9,634.86,631.75,637.84,663.84,672.2,705.5,756,632.7,587.72,673.83,624.17,572.65,585.69,620.83,643.29,638.15,629.67,670.93,645.44,669.03,672.76,654.67,646.26,551.99,577.61,580.33,572.82,607.05,612.15,482.52,471.92,548.2,563.11,542.84,559.0,496.7,507.5,666.49,685.95,617.2,622.8,636.5,613.5
504.57,503.61,516.56,522.39,434.4,418.91,506.53,489.22,482.03,416.44,552.19,485.44,524.55,518.45,612.52,572.38,346.95,340.45,530.98,518.56,471.44,515.4,416.09,412.44,362.05,370.84,461.38,443.75,452.57,438.97,542.47,469.3,580.72,570.73,587.86,588.23,579.68,552.52,533.31,550.13,387.36,414.13,426.56,440.99,507.59,533.74,469.97,489.24,550.15,527.68,461.2,446.53,493.25,474.96,512.6,486.52,492.93,493.32,460.81,483.08,324.41,246.73,490.58,485.76,490.0,525.33,473.45,445.27,451.56,455.35,583.92,474.22,612.35,595.72,559.07,565.07,528.53,544.05,582.06,560.01,540.95,522.13,482.61,454.91,481.4,511.31,280.93,349.96,362.45,420.14,446.47,447.74,507.8,488.41,637.18,609.82,602.3,567.56,572.07,535.65,478.95,510.39,540.91,556.82,624.22,619.32,438.59,414.51,666.62,598.86,590.5,627.86,651.9,642.2,614.67,645.14,716.32,710.8,627.96,588.54,662.21,717.22,638.98,647.49,633.16,640.14,660.33,669.71,718.0,751,617.55,574.89,674.19,619.89,574.4,586.35,620.67,643.93,635.82,645.7,664.57,657.74,659.09,667.74,656.37,645.26,551.58,578.61,576.95,571.42,602.55,609.6,496.6,470.94,523.5,537.33,529.06,542.06,487.19,492.3,652.7,674.97,612.4,615.6,649.5,611.17
509.77,510.3,524.9,531.31,439.82,426.29,510.89,493.14,485.75,421.25,554.58,489.02,525.62,521.41,619.85,579.1,345.35,338.27,540.03,527.72,470.56,516.86,419.18,412.71,365.84,370.12,461.91,444.86,453.0,437.56,547.01,474.93,582.13,572.86,591.39,592.02,580.71,554.83,530.63,545.39,387.84,413.61,416.37,430.24,505.74,534.02,469.62,488.8,550.08,528.22,459.64,445.53,492.48,472.9,513.39,485.33,493.39,495.17,464.55,488.27,324.41,247.29,493.6,489.29,490.97,527.67,474.75,446.94,453.4,457.47,591.54,479.0,612.15,594.58,560.01,566.08,528.11,544.37,581.21,560.05,540.25,520.92,481.81,451.03,482.1,510.07,280.21,353.0,364.26,420.37,446.6,446.45,508.98,490.3,636.8,608.9,603.18,568.72,569.3,534.08,481.12,513.1,542.26,558.15,621.45,618.31,440.29,412.42,672.13,605.16,593.88,624.73,651.66,642.6,611.33,639.76,711.89,709.32,628.04,587.82,657.01,713.33,637.92,643.86,636.04,639.27,664.31,673.76,706.0,744,628.03,587.53,673.4,622.39,575.74,583.04,621.89,641.43,637.85,639.33,676.15,662.29,672.31,674.29,662.0,647.48,551.79,575.68,578.69,574.63,606.94,613.09,496.78,468.77,523.2,535.67,527.81,539.24,481.38,483.37,661.91,687.45,615.4,618.4,636.33,611.17
